"TAG_ID","OBS_DATE","PRIMARY_SAMPLING_UNIT","DRAW","FIELD_REPLICATE","EPISODE","EASTING_DECIMAL_DEGREES","NORTHING_DECIMAL_DEGREES","WETLAND_BASIN","LSU","LSU_NAME","WATER_DEPTH_CM","SURFACE_WATER_PH","SURFACE_WATER_COND_US_PER_CM","SOIL_DEPTH_CM","SOIL_TYPE","PERI_TYPE","PERI_PLUS_SUBMERSED_PLANT_VOL_ML_PER_M2","PERI_VOL_ML_PER_M2","PERI_SAMPLE_VOL_ML","PERI_AERIAL_PCT_COVER","QUANTITATIVE","BENTHIC_PERI_PCT_OF_SAMPLE","BENTHIC_PERI_PCT_COVER","EPIPHYTIC_PERI_PCT_OF_SAMPLE","EPIPHYTIC_PERI_PCT_COVER","EPIPHYTIC_SP1","EPIPHYTIC_SP2","EPIPHYTIC_SP3","FLOATING_PERI_PCT_OF_SAMPLE","FLOATING_PERI_PCT_COVER","FLOATING_SP1","FLOATING_SP2","GREEN_ALGAE_PCT_OF_SAMPLE","GREEN_ALGAE_SUBSTRATE_SP1","FLOC_PCT_OF_SAMPLE","PERI_TP_UG_PER_G_DRY_MASS","PERI_DRY_G_PER_M2","PERI_AFDM_G_PER_M2","PERI_PROP_ORGANIC","CHLA_UG_PER_M2","DEPTH","DEPTH_AVE_30DAY","DEPTH_AVE_60DAY","DEPTH_AVE_90DAY","DEPTH_AVE_180DAY","DEPTH_AVE_365DAY","DSLDD","DRY_LEN","LASTDAYDRY","YEARLENGTH","HYDROPERIOD5CM","DEPTHLAG30","DEPTHLAG60","DEPTHLAG90","HYDROPERIOD_ANNUAL","HYDROPERIOD_MEAN"
20050425_CERP_098_C1_1_2,2005-04-25,098,C1,1,2,-80.39330447,26.26595358,W2A,11,"Southern WCA 2A Ridge and Slough",25,7.43,-9999,-9999,2,2,20,20,20,5,Y,50,6,0,0,NONE,NONE,NONE,50,1,UTRPUR,NONE,0,NONE,0,330.76,0.37,0.2,0.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050425_CERP_098_C1_2_2,2005-04-25,098,C1,2,2,-80.39330447,26.26595358,W2A,11,"Southern WCA 2A Ridge and Slough",30,7.51,-9999,80,2,2,15,15,15,2,Y,0,0,0,0,NONE,NONE,NONE,100,2,UTRPUR,NONE,0,NONE,0,-9999,0.26,0.15,0.57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050425_CERP_098_C1_3_2,2005-04-25,098,C1,3,2,-80.39330447,26.26595358,W2A,11,"Southern WCA 2A Ridge and Slough",25,7.47,-9999,89,2,2,30,30,30,1,Y,0,0,0,0,NONE,NONE,NONE,100,1,UTRPUR,NONE,0,NONE,0,-9999,1.28,0.38,0.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050513_CERP_098_C2_1_2,2005-05-13,098,C2,1,2,-80.38992744,26.26061203,W2A,11,"Southern WCA 2A Ridge and Slough",42,7.26,-9999,-9999,3,3,200,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,592.34,0,0,0.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050513_CERP_098_C2_2_2,2005-05-13,098,C2,2,2,-80.38992744,26.26061203,W2A,11,"Southern WCA 2A Ridge and Slough",34,7.31,-9999,-9999,3,3,0,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,0,0,0.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050513_CERP_098_C2_3_2,2005-05-13,098,C2,3,2,-80.38992744,26.26061203,W2A,11,"Southern WCA 2A Ridge and Slough",30,7.23,-9999,-9999,3,3,300,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,-9999,-9999,0.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050330_CERP_102_A1_1_2,2005-03-30,102,A1,1,2,-80.33381086,26.51182948,WC1,7,"Central WCA 1 Ridge and Slough",39,8.45,-9999,-9999,3,3,1400,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,641.98,0,0,0.92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050330_CERP_102_A1_2_2,2005-03-30,102,A1,2,2,-80.33381086,26.51182948,WC1,7,"Central WCA 1 Ridge and Slough",37,8.59,-9999,-9999,3,3,1800,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,0,0,0.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050330_CERP_102_A1_3_2,2005-03-30,102,A1,3,2,-80.33381086,26.51182948,WC1,7,"Central WCA 1 Ridge and Slough",37,8.61,-9999,-9999,3,3,350,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,0,0,0.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050330_CERP_102_A2_1_2,2005-03-30,102,A2,1,2,-80.33090006,26.51190615,WC1,7,"Central WCA 1 Ridge and Slough",29,8.86,-9999,-9999,3,3,900,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,610.09,0,0,0.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050330_CERP_102_A2_2_2,2005-03-30,102,A2,2,2,-80.33090006,26.51190615,WC1,7,"Central WCA 1 Ridge and Slough",39,8.77,-9999,-9999,3,3,650,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,0,0,0.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050330_CERP_102_A2_3_2,2005-03-30,102,A2,3,2,-80.33090006,26.51190615,WC1,7,"Central WCA 1 Ridge and Slough",33,8.94,-9999,-9999,3,3,700,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,0,0,0.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050510_CERP_116_C1_1_2,2005-05-10,116,C1,1,2,-9999,-9999,SRS,28,"Northeast Shark River Slough",25,7.15,-9999,-9999,3,3,0,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,333.59,0,0,0.83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050510_CERP_116_C1_2_2,2005-05-10,116,C1,2,2,-9999,-9999,SRS,28,"Northeast Shark River Slough",28,7.2,-9999,-9999,3,2,2000,1000,500,10,Y,0,0,0,0,NONE,NONE,NONE,100,100,UTRPUR,NONE,0,NONE,0,-9999,55.98,21.54,0.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050510_CERP_116_C1_3_2,2005-05-10,116,C1,3,2,-9999,-9999,SRS,28,"Northeast Shark River Slough",27,7.16,-9999,80,3,2,3600,1000,500,40,Y,0,0,0,0,NONE,NONE,NONE,100,40,UTRPUR,NONE,0,NONE,0,-9999,52.44,19.47,0.37,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050510_CERP_116_C2_1_2,2005-05-10,116,C2,1,2,-9999,-9999,SRS,28,"Northeast Shark River Slough",30,7.58,-9999,91,2,1,10900,3500,500,100,Y,0,0,0,0,NONE,NONE,NONE,100,100,UTRPUR,NONE,0,NONE,0,90.02,226.63,68.48,0.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050510_CERP_116_C2_2_2,2005-05-10,116,C2,2,2,-9999,-9999,SRS,28,"Northeast Shark River Slough",30,7.49,-9999,-9999,2,1,6900,2100,500,100,Y,0,0,0,0,NONE,NONE,NONE,100,100,UTRPUR,NONE,0,NONE,0,-9999,130.66,39.09,0.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050510_CERP_116_C2_3_2,2005-05-10,116,C2,3,2,-9999,-9999,SRS,28,"Northeast Shark River Slough",30,7.51,-9999,98,2,1,7700,3300,500,100,Y,0,0,0,0,NONE,NONE,NONE,100,100,UTRPUR,NONE,0,NONE,0,-9999,162.61,51.89,0.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050428_CERP_121_B1_1_2,2005-04-28,121,B1,1,2,-81.09577122,26.90421643,LOK,2,"Lake Okeechobee Littoral Zone Southwest",34,6.5,-9999,-9999,3,3,0,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,654.5,0,0,0.83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050428_CERP_121_B1_2_2,2005-04-28,121,B1,2,2,-81.09577122,26.90421643,LOK,2,"Lake Okeechobee Littoral Zone Southwest",23,6.88,-9999,-9999,3,3,0,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,0,0,0.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050428_CERP_121_B1_3_2,2005-04-28,121,B1,3,2,-81.09577122,26.90421643,LOK,2,"Lake Okeechobee Littoral Zone Southwest",26,7.02,-9999,-9999,3,3,0,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,0,0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050429_CERP_121_B2_1_2,2005-04-29,121,B2,1,2,-81.0932561,26.90728788,LOK,2,"Lake Okeechobee Littoral Zone Southwest",18,-9999,-9999,56,3,3,0,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,100,PASGEM,0,1643.02,0,0,0.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050429_CERP_121_B2_2_2,2005-04-29,121,B2,2,2,-81.0932561,26.90728788,LOK,2,"Lake Okeechobee Littoral Zone Southwest",22,-9999,-9999,61,3,3,0,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,100,PASGEM,0,-9999,0,0,0.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050429_CERP_121_B2_3_2,2005-04-29,121,B2,3,2,-81.0932561,26.90728788,LOK,2,"Lake Okeechobee Littoral Zone Southwest",22,-9999,-9999,59,3,3,0,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,100,PASGEM,0,-9999,0,0,0.69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050509_CERP_160_C1_1_2,2005-05-09,160,C1,1,2,-80.52055585,25.88159445,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",25,7.15,-9999,-9999,2,1,12100,4000,500,100,Y,0,0,0,0,NONE,NONE,NONE,100,100,UTRPUR,BACCAR,0,NONE,0,43.39,262.28,60.67,0.23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050509_CERP_160_C1_2_2,2005-05-09,160,C1,2,2,-80.52055585,25.88159445,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",25,7.1,-9999,-9999,2,1,9000,3500,500,100,Y,0,0,0,0,NONE,NONE,NONE,100,100,UTRPUR,NONE,0,NONE,0,-9999,264.36,58.69,0.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050509_CERP_160_C1_3_2,2005-05-09,160,C1,3,2,-80.52055585,25.88159445,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",25,7.06,-9999,-9999,2,1,11500,3000,500,100,Y,0,0,0,0,NONE,NONE,NONE,100,100,UTRPUR,BACCAR,0,NONE,0,-9999,183.19,45.59,0.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050509_CERP_160_C2_1_2,2005-05-09,160,C2,1,2,-80.51826367,25.88068387,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",18,7.16,-9999,-9999,2,1,10900,3500,500,100,Y,0,0,0,0,NONE,NONE,NONE,100,100,UTRPUR,BACCAR,0,NONE,0,67.81,223.84,58.48,0.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050509_CERP_160_C2_2_2,2005-05-09,160,C2,2,2,-80.51826367,25.88068387,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",23,7.04,-9999,-9999,2,1,10900,4500,500,100,Y,0,0,0,0,NONE,NONE,NONE,100,100,UTRPUR,BACCAR,0,NONE,0,-9999,278.18,76.56,0.28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050509_CERP_160_C2_3_2,2005-05-09,160,C2,3,2,-80.51826367,25.88068387,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",17,7.12,-9999,-9999,2,1,12500,4600,500,100,Y,0,0,0,0,NONE,NONE,NONE,100,100,UTRPUR,BACCAR,0,NONE,0,-9999,242.64,83.94,0.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050421_CERP_162_B1_1_2,2005-04-21,162,B1,1,2,-80.35079595,26.25818317,W2A,11,"Southern WCA 2A Ridge and Slough",23,-9999,-9999,-9999,3,3,0,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050421_CERP_162_B1_2_2,2005-04-21,162,B1,2,2,-80.35079595,26.25818317,W2A,11,"Southern WCA 2A Ridge and Slough",23,-9999,-9999,-9999,3,3,0,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050421_CERP_162_B1_3_2,2005-04-21,162,B1,3,2,-80.35079595,26.25818317,W2A,11,"Southern WCA 2A Ridge and Slough",23,-9999,-9999,-9999,3,3,0,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050425_CERP_162_B2_1_2,2005-04-25,162,B2,1,2,-80.34990428,26.2564636,W2A,11,"Southern WCA 2A Ridge and Slough",27,7.52,-9999,-9999,3,3,0,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,341.07,0,0,0.83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050425_CERP_162_B2_2_2,2005-04-25,162,B2,2,2,-80.34990428,26.2564636,W2A,11,"Southern WCA 2A Ridge and Slough",25,7.43,-9999,-9999,3,3,0,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,0,0,0.83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050425_CERP_162_B2_3_2,2005-04-25,162,B2,3,2,-80.34990428,26.2564636,W2A,11,"Southern WCA 2A Ridge and Slough",24,7.57,-9999,-9999,3,3,100,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,0,0,0.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050330_CERP_182_B1_1_2,2005-03-30,182,B1,1,2,-80.2895178,26.50131391,WC1,7,"Central WCA 1 Ridge and Slough",38,8.93,-9999,-9999,3,3,1200,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,430.26,0,0,0.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050330_CERP_182_B1_2_2,2005-03-30,182,B1,2,2,-80.2895178,26.50131391,WC1,7,"Central WCA 1 Ridge and Slough",32,8.94,-9999,-9999,3,3,800,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,0,0,0.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050330_CERP_182_B1_3_2,2005-03-30,182,B1,3,2,-80.2895178,26.50131391,WC1,7,"Central WCA 1 Ridge and Slough",35,8.74,-9999,-9999,3,3,1300,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,0,0,0.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050404_CERP_182_B2_1_2,2005-04-04,182,B2,1,2,-80.28260974,26.49875128,WC1,7,"Central WCA 1 Ridge and Slough",21,6.55,-9999,-9999,3,3,100,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,529.2,0,0,0.94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050404_CERP_182_B2_2_2,2005-04-04,182,B2,2,2,-80.28260974,26.49875128,WC1,7,"Central WCA 1 Ridge and Slough",21,6.49,-9999,-9999,3,3,350,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,0,0,0.92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050404_CERP_182_B2_3_2,2005-04-04,182,B2,3,2,-80.28260974,26.49875128,WC1,7,"Central WCA 1 Ridge and Slough",19,6.61,-9999,-9999,3,3,300,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,-9999,0,0,0.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050426_CERP_208_B1_1_2,2005-04-26,208,B1,1,2,-80.55876662,25.83603356,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",10,7.12,-9999,96,2,2,4700,3000,500,60,Y,0,0,25,75,CLAJAM,NONE,NONE,75,60,UTRPUR,NONE,0,NONE,0,69.32,213.44,72.38,0.34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050426_CERP_208_B1_2_2,2005-04-26,208,B1,2,2,-80.55876662,25.83603356,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",10,7.11,-9999,98,2,2,6700,5100,500,75,Y,0,0,5,25,CLAJAM,NONE,NONE,95,75,UTRPUR,BACCAR,0,NONE,0,-9999,545.71,150.96,0.28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050426_CERP_208_B1_3_2,2005-04-26,208,B1,3,2,-80.55876662,25.83603356,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",13,7.21,-9999,89,2,2,3700,3000,500,95,Y,0,0,5,25,CLAJAM,NONE,NONE,95,95,UTRPUR,NONE,0,NONE,0,-9999,307.06,86.8,0.28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050426_CERP_208_B2_1_2,2005-04-26,208,B2,1,2,-80.56423607,25.84110682,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",27,7.06,-9999,-9999,2,2,9700,5700,500,100,Y,0,0,0,0,NONE,NONE,NONE,100,100,UTRPUR,NONE,0,NONE,0,48.14,536.11,115.24,0.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050426_CERP_208_B2_2_2,2005-04-26,208,B2,2,2,-80.56423607,25.84110682,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",24,7.05,-9999,-9999,2,2,4900,3100,500,90,Y,0,0,0,0,NONE,NONE,NONE,100,90,UTRPUR,NONE,0,NONE,0,-9999,305.82,76.91,0.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050426_CERP_208_B2_3_2,2005-04-26,208,B2,3,2,-80.56423607,25.84110682,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",36,7.04,-9999,-9999,2,2,5500,2000,500,60,Y,0,0,0,0,NONE,NONE,NONE,100,60,UTRPUR,BACCAR,0,NONE,0,-9999,164.53,41.92,0.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050513_CERP_208_BS1_1_2,2005-05-13,208,BS1,1,2,-80.55876662,25.83603356,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",22,7.68,-9999,-9999,2,1,2000,1550,500,90,Y,50,75,35,100,CLAJAM,NONE,NONE,15,10,UTRPUR,NONE,0,NONE,0,103.14,118.98,43.95,0.37,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050513_CERP_208_BS1_2_2,2005-05-13,208,BS1,2,2,-80.55876662,25.83603356,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",21,7.8,-9999,-9999,2,1,4700,3800,500,100,Y,40,50,25,75,CLAJAM,NONE,NONE,35,25,UTRPUR,NONE,0,NONE,0,-9999,214.68,72.3,0.34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050513_CERP_208_BS1_3_2,2005-05-13,208,BS1,3,2,-80.55876662,25.83603356,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",20,7.71,-9999,-9999,2,1,1400,1200,500,75,Y,25,25,50,90,CLAJAM,NONE,NONE,25,10,UTRPUR,NONE,0,NONE,0,-9999,59.13,23.94,0.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050421_CERP_210_A1_1_2,2005-04-21,210,A1,1,2,-80.41168118,26.2957452,W2A,11,"Southern WCA 2A Ridge and Slough",35,-9999,-9999,-9999,2,1,8900,8900,500,100,Y,95,100,5,80,ELECEL,NONE,NONE,0,0,NONE,NONE,0,NONE,0,166.14,824.17,271.91,0.33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050421_CERP_210_A1_2_2,2005-04-21,210,A1,2,2,-80.41168118,26.2957452,W2A,11,"Southern WCA 2A Ridge and Slough",8,-9999,-9999,-9999,2,1,6800,6800,500,100,Y,80,100,15,75,ELECEL,NONE,NONE,5,30,ELECEL,NONE,0,NONE,0,-9999,486.12,184.12,0.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050421_CERP_210_A1_3_2,2005-04-21,210,A1,3,2,-80.41168118,26.2957452,W2A,11,"Southern WCA 2A Ridge and Slough",12,-9999,-9999,-9999,2,1,10000,10000,500,100,Y,90,100,5,80,ELECEL,NYMODO,NONE,5,30,NONE,NONE,0,NONE,0,-9999,664.26,243.35,0.37,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050421_CERP_210_A2_1_2,2005-04-21,210,A2,1,2,-80.41440571,26.29178349,W2A,11,"Southern WCA 2A Ridge and Slough",14,-9999,-9999,-9999,2,1,13500,13500,500,100,Y,95,100,5,30,ELECEL,NONE,NONE,0,0,NONE,NONE,0,NONE,0,117.33,891.78,387.64,0.43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050421_CERP_210_A2_2_2,2005-04-21,210,A2,2,2,-80.41440571,26.29178349,W2A,11,"Southern WCA 2A Ridge and Slough",15,-9999,-9999,-9999,2,1,13000,13000,500,100,Y,98,100,2,20,ELECEL,NYMODO,NONE,0,0,NONE,NONE,0,NONE,0,-9999,982.43,446.88,0.45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050421_CERP_210_A2_3_2,2005-04-21,210,A2,3,2,-80.41440571,26.29178349,W2A,11,"Southern WCA 2A Ridge and Slough",12,-9999,-9999,-9999,2,1,13200,13200,500,100,Y,96,100,2,50,ELECEL,NYMODO,NONE,2,10,NONE,NONE,0,NONE,0,-9999,992.75,444.43,0.45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050505_CERP_212_B1_1_2,2005-05-05,212,B1,1,2,-80.76123522,25.62709834,SRS,33,"Western Shark River Slough Marl Transition",8,6.8,-9999,-9999,2,2,3200,1400,500,100,Y,0,0,0,0,NONE,NONE,NONE,100,100,UTRPUR,BACCAR,0,NONE,0,241.42,73.17,38.41,0.52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
